event_id,source_video,frame_range,peak_frame,split_topology,track_id,parent_id,confidence,tracker_confidence,classification_source,centroid_x,centroid_y,claude_notes,bleach_risk,acd_division_type,misaligned_chromosomes,lagging_chromosome,anaphase_bridge,micronucleus
335,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,557-567,567,normal_split,1559,500,0.0,0.1000,claude,1345.633119200571,378.61527480371166,"The center cell appears as two touching masks across all frames with no significant morphological change or separation over time. This is consistent with shape-change flickering or a persistent segmentation artifact rather than a genuine division event, as true mitosis would show progressive rounding, elongation, and clear separation of daughter cells.",0.986,,,,,
336,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,0-8,8,normal_split,299,101,0.85,0.7000,claude,1232.548048048048,1445.5315315315315,"symmetric: A cell in the center-left region progressively rounds up and elongates vertically between frames 1-2 and frames 3-5, then clearly splits into two distinct daughter cells of approximately equal size arranged vertically. The daughters remain persistent and well-separated in the final frames, consistent with a completed mitotic division.",0.014,bipolar,0,1,0,0
337,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,0-8,8,normal_split,300,101,0.85,0.7000,claude,1232.548048048048,1445.5315315315315,"symmetric: A cell in the center-left region progressively rounds up and elongates vertically between frames 1-2 and frames 3-5, then clearly splits into two distinct daughter cells of approximately equal size arranged vertically. The daughters remain persistent and well-separated in the final frames, consistent with a completed mitotic division.",0.014,bipolar,0,1,0,0
338,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,26-36,36,normal_split,364,328,0.92,0.2000,claude,973.8086419753087,825.0049382716049,"symmetric: A cell in the center of the field undergoes cytokinesis, progressing from a single compact mass (frames 1–2) through an elongated intermediate state (frame 3) to two distinct, well-separated daughter cells of approximately equal size (frames 4–5). The daughters remain persistent and stable in subsequent frames, consistent with a genuine symmetric mitotic division.",0.063,bipolar,0,0,0,0
339,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,26-36,36,normal_split,365,328,0.92,0.2000,claude,973.8086419753087,825.0049382716049,"symmetric: A cell in the center of the field undergoes cytokinesis, progressing from a single compact mass (frames 1–2) through an elongated intermediate state (frame 3) to two distinct, well-separated daughter cells of approximately equal size (frames 4–5). The daughters remain persistent and stable in subsequent frames, consistent with a genuine symmetric mitotic division.",0.063,bipolar,0,0,0,0
340,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,71-81,81,normal_split,527,58,0.85,1.0000,claude,201.0157004830918,1967.9601449275362,"symmetric: A cell in the center-upper region progressively rounds up and elongates along a cleavage plane between frames 1-2, then clearly separates into two distinct daughter cells by frame 3 that persist and move independently through frames 4-5. The daughters appear approximately equal in size, consistent with symmetric mitotic division.",0.141,bipolar,0,1,0,0
341,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,71-81,81,normal_split,528,58,0.85,1.0000,claude,201.0157004830918,1967.9601449275362,"symmetric: A cell in the center-upper region progressively rounds up and elongates along a cleavage plane between frames 1-2, then clearly separates into two distinct daughter cells by frame 3 that persist and move independently through frames 4-5. The daughters appear approximately equal in size, consistent with symmetric mitotic division.",0.141,bipolar,0,1,0,0
342,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,95-105,105,normal_split,608,85,0.85,0.1000,claude,403.09364548494983,344.2207357859532,"symmetric: A small cell in the center-left region progressively rounds up and elongates along a vertical cleavage plane between frames 1-3 (before split), then clearly separates into two distinct daughter cells of approximately equal size in frames 4-6 (after split). The daughters maintain persistent separation and gradually move apart, consistent with a genuine cytokinetic division.",0.183,bipolar,0,1,0,0
343,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,95-105,105,normal_split,609,85,0.85,0.1000,claude,403.09364548494983,344.2207357859532,"symmetric: A small cell in the center-left region progressively rounds up and elongates along a vertical cleavage plane between frames 1-3 (before split), then clearly separates into two distinct daughter cells of approximately equal size in frames 4-6 (after split). The daughters maintain persistent separation and gradually move apart, consistent with a genuine cytokinetic division.",0.183,bipolar,0,1,0,0
344,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,103-113,113,normal_split,632,62,0.92,0.1000,claude,811.6048284625159,879.3214739517153,"symmetric: A cell in the center undergoes cytokinesis, progressing from a compact form in frames 1-2, through elongation and cleavage furrow formation in frame 3, to complete separation into two distinct daughter cells of approximately equal size by frames 4-5. The daughters remain well-separated and maintain consistent morphology through the final frame.",0.197,bipolar,0,1,0,0
345,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,103-113,113,normal_split,633,62,0.92,0.1000,claude,811.6048284625159,879.3214739517153,"symmetric: A cell in the center undergoes cytokinesis, progressing from a compact form in frames 1-2, through elongation and cleavage furrow formation in frame 3, to complete separation into two distinct daughter cells of approximately equal size by frames 4-5. The daughters remain well-separated and maintain consistent morphology through the final frame.",0.197,bipolar,0,1,0,0
346,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,137-147,147,normal_split,703,688,0.85,1.0000,claude,220.61428571428573,238.89642857142857,"symmetric: A cell in the center-left region transitions from a single rounded cell (frames 1-2) to a pair of distinct daughter cells with a clear cleavage plane visible in frames 3-5. The daughters appear approximately equal in size and persist as separate entities, consistent with cytokinesis completion.",0.256,bipolar,0,0,0,0
347,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,137-147,147,normal_split,704,688,0.85,1.0000,claude,220.61428571428573,238.89642857142857,"symmetric: A cell in the center-left region transitions from a single rounded cell (frames 1-2) to a pair of distinct daughter cells with a clear cleavage plane visible in frames 3-5. The daughters appear approximately equal in size and persist as separate entities, consistent with cytokinesis completion.",0.256,bipolar,0,0,0,0
348,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,145-155,155,normal_split,726,715,0.85,0.1000,claude,502.8782894736842,489.7730263157895,"asymmetric: A cell undergoing cytokinesis is visible, progressing from a compact rounded form in the before-frames to an elongated, dumbbell-shaped structure with a clear cleavage furrow in frames 3–5. Two distinct daughter cells emerge with visibly different sizes, the left daughter being notably smaller than the right, consistent with asymmetric division. The daughters remain in close proximity immediately post-split, which is typical of early cytokinesis.",0.270,bipolar,0,1,0,0
349,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,145-155,155,normal_split,727,715,0.85,0.1000,claude,502.8782894736842,489.7730263157895,"asymmetric: A cell undergoing cytokinesis is visible, progressing from a compact rounded form in the before-frames to an elongated, dumbbell-shaped structure with a clear cleavage furrow in frames 3–5. Two distinct daughter cells emerge with visibly different sizes, the left daughter being notably smaller than the right, consistent with asymmetric division. The daughters remain in close proximity immediately post-split, which is typical of early cytokinesis.",0.270,bipolar,0,1,0,0
350,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,239-249,249,normal_split,987,113,0.85,0.6000,claude,798.7436399217221,1003.2270058708415,"symmetric: A cell in the center of the field transitions from a single rounded object (frames 1-2) to two distinct, well-separated daughter cells of similar size (frames 3-5). The daughters remain persistent and stable across subsequent frames, consistent with a completed cytokinesis event.",0.433,bipolar,0,0,0,0
351,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,239-249,249,normal_split,988,113,0.85,0.6000,claude,798.7436399217221,1003.2270058708415,"symmetric: A cell in the center of the field transitions from a single rounded object (frames 1-2) to two distinct, well-separated daughter cells of similar size (frames 3-5). The daughters remain persistent and stable across subsequent frames, consistent with a completed cytokinesis event.",0.433,bipolar,0,0,0,0
